dataset, model, explainer, RC, FA, RA, SA, SRA, PGU, PGI, RIS, ROS
compas,ann,ig,,,,,,0.4072664,0.35753325,303392.4240601579,407845.49019391334
compas,ann,ig,,,,,,0.39507747,0.41713026,12405.485073535567,2135540.6740258588
compas,ann,ig,,,,,,0.0029778646,0.0059489543,6.065680584051983,3698.0779571202206
compas,ann,ig,,,,,,0.6513533,0.24310187,169.26703245593424,1430.098719829681
compas,ann,ig,,,,,,0.8913428,0.45656446,67.0978091431223,4678.762070766032
compas,ann,ig,,,,,,0.06121161,0.05378317,57.15751190092846,5962.460476392604
compas,ann,ig,,,,,,0.003821045,0.027653169,4.569353028111256,1051.6522746598437
compas,ann,ig,,,,,,0.2601345,0.4395882,734.7521253651761,2080.683262369728
compas,ann,ig,,,,,,0.10079668,0.20309111,39.71788394729563,1041.8051506104457
compas,ann,ig,,,,,,0.6046252,0.36919197,1210.9050725493214,22522.571449778174
compas,ann,ig,,,,,,0.51300246,0.57595724,198714.13420989036,521666.7157066795
compas,ann,ig,,,,,,0.74938744,0.40037867,601.1953277836776,592.1477551592442
compas,ann,ig,,,,,,0.015127485,0.06622883,20.441568440324332,516.7588572516806
compas,ann,ig,,,,,,0.66243446,0.7934006,35.045533546636214,2369.8584976964175
compas,ann,ig,,,,,,0.003002348,0.010226446,13.337521877722798,1395.1144748533648
compas,ann,ig,,,,,,0.10961133,0.22599468,242.05602289568324,1364.245858372775
compas,ann,ig,,,,,,0.06355285,0.23485652,184.12765254472097,1859.0851414367157
compas,ann,ig,,,,,,0.44683337,0.57321143,220.42942957714914,13741.075467893654
compas,ann,ig,,,,,,0.45019042,0.47836137,983.1955364564283,1508.9741026542026
compas,ann,ig,,,,,,0.088159576,0.1679137,90.83752460542765,1508.8923497126038
compas,ann,ig,,,,,,0.4242071,0.2838226,796.1618593578926,31619.166583770464
compas,ann,ig,,,,,,0.7045817,0.46662098,251.26832587702737,13742.314979801564
compas,ann,ig,,,,,,0.33597434,0.1911171,318.4130476711886,1298.0579508022759
compas,ann,ig,,,,,,0.13472095,0.2218194,363.88366060787763,252160.53908429618
compas,ann,ig,,,,,,0.17960379,0.25414544,269.8449826875085,2586.436734684104
compas,ann,ig,,,,,,0.74481916,0.59108514,858.0461236029009,2422.6493103745256
compas,ann,ig,,,,,,0.41599017,0.36653513,37.60418509410382,3923.11010562412
compas,ann,ig,,,,,,0.40809804,0.24418227,1057.3444813589883,2558.102931530096
compas,ann,ig,,,,,,0.5306019,0.415672,92.8396938599171,1579.7238231522956
compas,ann,ig,,,,,,0.4119885,0.34645283,1213.7371299857462,28444.018453423218
compas,ann,ig,,,,,,0.015197808,0.07991719,41.62256306599943,448.18937505873777
compas,ann,ig,,,,,,0.49562848,0.38127214,443.7529304629639,8738.741971106614
compas,ann,ig,,,,,,0.41545552,0.47977144,205369.19687090052,108159.017741453
compas,ann,ig,,,,,,0.15985972,0.25909972,119.12998481447796,930.0013851384915
compas,ann,ig,,,,,,0.14860854,0.17533118,16.621238843894442,971.5453701391615
compas,ann,ig,,,,,,0.030125262,0.16659196,104.85642089521102,1178.2725228662935
compas,ann,ig,,,,,,0.34312546,0.24248017,1768.364041543186,397098.01815725456
compas,ann,ig,,,,,,0.31654572,0.35256085,207.6672375869415,2855.1797872226934
compas,ann,ig,,,,,,0.7911362,0.55634266,77.4562524371213,11870.339326774438
compas,ann,ig,,,,,,0.57328576,0.5916198,59753.73806461293,201485.06439002094
compas,ann,ig,,,,,,0.023336507,0.14396915,126.79547394394139,1261.6809030279398
compas,ann,ig,,,,,,0.27563822,0.36686772,60.663248462994034,1642.8033615047127
compas,ann,ig,,,,,,0.80348766,0.6495408,91.52003197021243,3898.4461364519084
compas,ann,ig,,,,,,0.015187015,0.03404868,107.57973466499323,3126.7902173872844
compas,ann,ig,,,,,,0.72013265,0.5662475,518.297011709331,2033.4250574428256
compas,ann,ig,,,,,,0.6024128,0.73506063,181178.27033331757,327143.8047967567
compas,ann,ig,,,,,,0.37037915,0.5681079,195.49546345372244,2378.2146094685977
compas,ann,ig,,,,,,0.005384117,0.02656244,6.488948709829857,1549.4432713428162
compas,ann,ig,,,,,,0.0744239,0.15625876,485.8029350104617,1423.3588283279973
compas,ann,ig,,,,,,0.0040277834,0.06498278,14.891748335430476,28256.920760788296
compas,ann,ig,,,,,,0.052219257,0.4254271,170.6517875762508,1645.278719387033
compas,ann,ig,,,,,,0.72824204,0.6224802,135.22540234605668,4281.248459251592
compas,ann,ig,,,,,,0.42859295,0.3954691,936.137770318847,3108.396034596656
compas,ann,ig,,,,,,0.7278671,0.5998236,107.14889018147642,6402.3024938968265
compas,ann,ig,,,,,,0.35078275,0.5198159,203480.07612351014,2338237.6826801333
compas,ann,ig,,,,,,0.042659767,0.04712324,234.31339012843773,808.6027898299614
compas,ann,ig,,,,,,0.33833244,0.16162871,228.1220490842428,1148.1174371321833
compas,ann,ig,,,,,,0.36088645,0.16648448,313.5830009950518,2313.098907305398
compas,ann,ig,,,,,,0.50570804,0.5788023,44.69237981945699,2432.9838869971686
compas,ann,ig,,,,,,0.06593265,0.09384283,204.58769884881113,1023.2747152463052
compas,ann,ig,,,,,,0.21818708,0.14784536,29.921273050712458,913.5856382588859
compas,ann,ig,,,,,,0.40425146,0.6095364,22014.131904327034,2330595.7873655325
compas,ann,ig,,,,,,0.014604127,0.09288635,8.959496819007134,592.0349473776913
compas,ann,ig,,,,,,0.7764083,0.6603498,55.768476289536906,2809.529197177631
compas,ann,ig,,,,,,0.27815744,0.22147481,187.20103073857825,918.9270259197581
compas,ann,ig,,,,,,0.5056941,0.2921245,537.5801832966889,26113.1416208236
compas,ann,ig,,,,,,0.7185778,0.68297416,114042.08979133348,764311.8010075683
compas,ann,ig,,,,,,0.16347252,0.1898659,209.5991889779123,3311.3491964897726
compas,ann,ig,,,,,,0.24566585,0.2597097,131490.60205982445,22611.512229720887
compas,ann,ig,,,,,,0.49642417,0.30551293,2363.8209678293483,21984.437837449415
compas,ann,ig,,,,,,0.74895656,0.67983174,280.7202635525465,26015.08817601216
compas,ann,ig,,,,,,0.1716207,0.07767405,1093.2678929453198,48107.871265075024
compas,ann,ig,,,,,,0.017135287,0.15778336,12.82004882355777,592.6734103127591
compas,ann,ig,,,,,,0.18586321,0.17540729,1150.3313781909558,113272.3908026503
compas,ann,ig,,,,,,0.4278698,0.14952964,591.1343312285762,241508.03420272894
compas,ann,ig,,,,,,0.513279,0.34409016,1272.8585020837286,23535.882019338795
compas,ann,ig,,,,,,0.64053,0.5412661,1021.2585495523975,4263.606164195218
compas,ann,ig,,,,,,0.07020578,0.16076244,18.835425273543763,855.8535882172358
compas,ann,ig,,,,,,0.6350511,0.3843864,511.87487253729824,2127.6605339880157
compas,ann,ig,,,,,,0.014974904,0.21232517,23.846168927185666,1205.7845557660783
compas,ann,ig,,,,,,0.04019823,0.043983117,524.0250773396566,79067.09442662493
compas,ann,ig,,,,,,0.15337059,0.14347439,21.176797756214242,824.5806616071803
compas,ann,ig,,,,,,0.055058304,0.11307899,48.72595988212082,867.598869861892
compas,ann,ig,,,,,,0.4178049,0.52918357,4516.121637262076,13577864.761010354
compas,ann,ig,,,,,,0.12007958,0.23114473,1193537.7351639958,172368.10366121563
compas,ann,ig,,,,,,0.7915545,0.6466948,745.2036149341997,22594.849188033284
compas,ann,ig,,,,,,0.6258341,0.41592014,246.68615251223284,20324.69873682241
compas,ann,ig,,,,,,0.00081808167,0.013425105,5.331540782029293,7032.4632223624785
compas,ann,ig,,,,,,0.483679,0.44203106,45.76388423390667,2791.6207091585943
compas,ann,ig,,,,,,0.6338198,0.6353705,33.283310352726275,2070.282992686798
compas,ann,ig,,,,,,0.5286903,0.2669366,699.7477913271312,4165.360382187526
compas,ann,ig,,,,,,0.4184628,0.5412008,37480.04598493614,308831.39222263376
compas,ann,ig,,,,,,0.047141314,0.04997866,459.47691423527,4089.453957660823
compas,ann,ig,,,,,,0.6788775,0.54583746,593.0476052857074,32728.02905461425
compas,ann,ig,,,,,,0.0038299758,0.0148337055,42.21172507042887,31969.754417065964
compas,ann,ig,,,,,,0.0056300415,0.08694749,62.159059292743784,1208.7773075940102
compas,ann,ig,,,,,,0.41958752,0.5136511,72546.61625923617,4110098.5672307927
compas,ann,ig,,,,,,0.029165901,0.036133043,58.921171052592484,2369.619105919308
compas,ann,ig,,,,,,0.50916106,0.4356886,2065.050125829432,53323.820610848925
compas,ann,ig,,,,,,0.7802861,0.59192586,857.6245057606662,1093.9887632489636
compas,ann,ig,,,,,,0.8488295,0.7319236,223.9839899470269,2067.022623000353
compas,ann,ig,,,,,,0.015987892,0.0379612,326.410176028636,1381.6837100739908
compas,ann,ig,,,,,,0.5052265,0.29779863,480.9979115184786,6451.493184879408
compas,ann,ig,,,,,,0.55436265,0.6359595,42.91054868326165,2720.5054826641863
compas,ann,ig,,,,,,0.3172062,0.6274176,432495.0896351981,175280.64050541422
compas,ann,ig,,,,,,0.01677789,0.12763582,12.241959124226632,524.6230460943441
compas,ann,ig,,,,,,0.24226914,0.322814,138.47429786282555,852.1242048705004
compas,ann,ig,,,,,,0.32844067,0.6635399,63474.82705837712,2164427.9851013203
compas,ann,ig,,,,,,0.06308752,0.2495742,173.18463945898694,1359.5285279617128
compas,ann,ig,,,,,,0.20375898,0.42723635,49.03172858574298,2776.786447958194
compas,ann,ig,,,,,,0.26485395,0.26727203,92.84162565135533,1067.3883209505136
compas,ann,ig,,,,,,0.050811503,0.07137691,113.44101348464675,4570.503321252193
compas,ann,ig,,,,,,0.733956,0.48565438,1013.5564589165498,766341.2004025358
compas,ann,ig,,,,,,0.17354243,0.18255143,708.8778860307814,295793.0548194678
compas,ann,ig,,,,,,0.47155467,0.37171155,22.899128652436033,1620.3562271953708
compas,ann,ig,,,,,,0.29046205,0.4251329,1516958.4484046455,128804.29956933614
compas,ann,ig,,,,,,0.6057653,0.356885,1592.7016615336042,81117.8424473805
compas,ann,ig,,,,,,0.57177675,0.3284531,51633.28645373949,199517.50421475864
compas,ann,ig,,,,,,0.37228948,0.19470581,264.59716628341477,1178.3077101639617
compas,ann,ig,,,,,,0.42815432,0.46357778,1934.5084120532495,100449.51722196912
compas,ann,ig,,,,,,0.7425424,0.32932618,1317.725019983971,724.445785926858
compas,ann,ig,,,,,,0.287613,0.5126676,38.637255493796914,1813.6568063448963
compas,ann,ig,,,,,,0.070285834,0.013370449,456748.3554792527,25092.982086491444
compas,ann,ig,,,,,,0.019369861,0.058799632,24.393843417240827,10083.993039391236
compas,ann,ig,,,,,,6.936494e-05,0.0008501011,3.6616163484129647,32992.20759201605
compas,ann,ig,,,,,,0.13089329,0.10980913,121.99266438898867,702137.5696297827
compas,ann,ig,,,,,,0.33644626,0.40633103,847.8634648458207,62356.56122205002
compas,ann,ig,,,,,,0.45099527,0.5716157,1518476.8685790158,178217.93816405968
compas,ann,ig,,,,,,0.5499748,0.6363966,18972.419552406518,963451.6077248628
compas,ann,ig,,,,,,0.039973896,0.06492945,157.39328508532694,644.4458572265537
compas,ann,ig,,,,,,0.5308666,0.51419866,123626.35562739307,383838.5799993593
compas,ann,ig,,,,,,0.57648474,0.52593905,207.5949462713759,3190.7031069552186
compas,ann,ig,,,,,,0.7092998,0.4041602,722.8199255051682,97281.87347279758
compas,ann,ig,,,,,,0.043948255,0.26722512,27.96226939318631,946.354263613373
compas,ann,ig,,,,,,0.0036000959,0.029570969,35.40910002660497,1121.6419093109462
compas,ann,ig,,,,,,0.35849032,0.47906047,1447.3972423613918,709.668573053871
compas,ann,ig,,,,,,0.68366396,0.49973598,521.6949642546102,2790.914013448459
compas,ann,ig,,,,,,0.5914017,0.5061226,306.76391525614537,74859.35149212684
compas,ann,ig,,,,,,0.32417858,0.13224667,1618.9967578500477,47421.50128570947
compas,ann,ig,,,,,,0.004939019,0.035794225,42.67524236421832,1393.1403323418092
compas,ann,ig,,,,,,0.5708823,0.4589203,196.87389796410372,10322.399411305434
compas,ann,ig,,,,,,0.49766874,0.44320613,1174.537166397826,162679.52657313578
compas,ann,ig,,,,,,0.6601208,0.4820472,701.4064062666397,72118.1183547374
compas,ann,ig,,,,,,0.6214543,0.6384742,200.1486026018788,2242.1627833374814
compas,ann,ig,,,,,,0.0056094737,0.02039996,85.7252202619286,1753.0639467607823
compas,ann,ig,,,,,,0.09987323,0.2515772,25.068881949620014,1172.9928816838842
compas,ann,ig,,,,,,0.649631,0.5586293,38552.32776047314,560576.7785534445
compas,ann,ig,,,,,,0.68195105,0.6897688,601.8047678294015,2492.2749276169493
compas,ann,ig,,,,,,0.042076,0.2210291,147.83795332528328,1514.9172125322955
compas,ann,ig,,,,,,0.6945987,0.6693179,303.33033475323134,3194.252451753553
compas,ann,ig,,,,,,0.002864689,0.006596231,30.602677312951855,4451.418475869299
compas,ann,ig,,,,,,0.09960552,0.14074701,24.225903273510585,5475.986855609173
compas,ann,ig,,,,,,0.10908882,0.11289186,464.6257732826699,1165.8640930320641
compas,ann,ig,,,,,,0.0054509495,0.015686655,38.380178746899055,5202.615525426073
compas,ann,ig,,,,,,0.43685496,0.5632558,753.804903347888,16286.90957701639
compas,ann,ig,,,,,,0.70311916,0.53487355,964.1695816022894,46423.24377872713
compas,ann,ig,,,,,,0.2620533,0.43092418,202.01185100271294,3060.5727130520504
compas,ann,ig,,,,,,0.47916022,0.29385278,537.2556489060951,35192.603226641426
compas,ann,ig,,,,,,0.53977716,0.64809257,29508.778302349183,62448.53359403896
compas,ann,ig,,,,,,0.46119463,0.23302795,47.14299533830081,19415.888661796605
compas,ann,ig,,,,,,0.7172863,0.55664897,265.9146889203624,2403.3338032892343
compas,ann,ig,,,,,,0.040770505,0.13288033,51.27050111899439,842.1304827202653
compas,ann,ig,,,,,,0.5848732,0.4721359,201.83525864514328,2386.3650604989484
compas,ann,ig,,,,,,0.18013251,0.095473334,333.52639757406695,4368.885345871304
compas,ann,ig,,,,,,0.2330519,0.28158072,40594.61393762414,16718.575806983812
compas,ann,ig,,,,,,0.003994708,0.0180932,18.52595610970206,1029.0301452779672
compas,ann,ig,,,,,,0.37263837,0.47856906,158149.49350423837,332835.19890276477
compas,ann,ig,,,,,,0.20597354,0.1253375,511.5153531619705,82283.60591317178
compas,ann,ig,,,,,,0.06970994,0.13551691,487.4445849482152,7315.005098707391
compas,ann,ig,,,,,,0.62505007,0.42053932,854.5745669761222,98094.64841725543
compas,ann,ig,,,,,,0.9308035,0.5321025,21.40838625589156,1388.7112422328594
compas,ann,ig,,,,,,0.59667605,0.5963672,35.87093372286079,1919.6391668249096
compas,ann,ig,,,,,,0.37214428,0.30724156,78.8048391141337,1733.184147313459
compas,ann,ig,,,,,,0.37852663,0.5402472,352833.6309904853,314482.1297395983
compas,ann,ig,,,,,,0.5026174,0.42020565,961.4984060891361,1368.253238934148
compas,ann,ig,,,,,,0.5725687,0.34499723,49816.06864515809,12667724.686826706
compas,ann,ig,,,,,,0.6197872,0.43041784,32.411846236105035,1363.6134549223423
compas,ann,ig,,,,,,0.6773193,0.4215441,431.6226058098875,31070.161151100194
compas,ann,ig,,,,,,0.47327936,0.36064926,1924356.84625066,80438.25588310332
compas,ann,ig,,,,,,0.6683879,0.49315184,816.2215187648767,22899.86388468694
compas,ann,ig,,,,,,0.16513255,0.2586137,39.60840706981273,1215.2988649932047
compas,ann,ig,,,,,,0.35588172,0.58793354,119605.75670271662,310779.0355315798
compas,ann,ig,,,,,,0.20961261,0.19131368,313485.28974911565,1100789.3533918501
compas,ann,ig,,,,,,0.5108642,0.35286334,1036.5240663120587,37914.694750557785
compas,ann,ig,,,,,,0.4963824,0.4260028,2477020.916572403,977869.0198921151
compas,ann,ig,,,,,,0.55492604,0.8138489,25355.13061779395,51917.2772308416
compas,ann,ig,,,,,,0.01564468,0.047638416,56.96605973897938,1417.4076770360355
compas,ann,ig,,,,,,0.492104,0.5722239,41.19495049515513,2010.6364485250176
compas,ann,ig,,,,,,0.5431805,0.18592718,603.272198357706,8043.195071960721
compas,ann,ig,,,,,,0.18955798,0.31636742,1201.25702516089,29018.593084547836
compas,ann,ig,,,,,,0.53951526,0.5559795,100.9210954164975,20888.220401108767
compas,ann,ig,,,,,,0.1997602,0.32002577,390.5614346055506,4430.023563047669
compas,ann,ig,,,,,,0.29014802,0.63936365,3027607.9787355037,152363.66808423595
compas,ann,ig,,,,,,0.7354984,0.3621921,364.5994248931835,366.33611241220575
compas,ann,ig,,,,,,0.7776077,0.6664778,73.4399347353721,2470.6843414428354
compas,ann,ig,,,,,,0.46349487,0.48920155,551784.8874794256,139659.01928988707
compas,ann,ig,,,,,,0.56850415,0.63172585,112061.76926583127,94333.07745352192
compas,ann,ig,,,,,,0.22286555,0.21694475,194446.7918818172,765551.9572112438
compas,ann,ig,,,,,,0.009611392,0.028268088,18.94845178970774,751.5746190780025
compas,ann,ig,,,,,,0.09107584,0.24465865,16.932144576277903,1321.0307714933672
compas,ann,ig,,,,,,0.1370514,0.06346548,944.4295503223991,49651.53019729307
compas,ann,ig,,,,,,0.0099904565,0.13315023,9.967137304881934,1857.3649824037657
compas,ann,ig,,,,,,0.41294298,0.39079875,392.8253722537428,6647.983517756911
compas,ann,ig,,,,,,0.4458906,0.4695726,1948.8878828697193,746902.2654940299
compas,ann,ig,,,,,,0.43886444,0.5021167,110349.19267248322,3566309.0170829208
compas,ann,ig,,,,,,0.054841563,0.15595344,130.705163000057,2034.4637284284393
compas,ann,ig,,,,,,0.6056212,0.43613434,507.84964144107613,3805.826283752514
compas,ann,ig,,,,,,0.02478214,0.029253209,26.314048299788563,563.7580351179333
compas,ann,ig,,,,,,0.023974871,0.0954615,127.08969319255489,1376.816624666869
compas,ann,ig,,,,,,0.515496,0.4319012,2449.6948289693755,20264.117001169903
compas,ann,ig,,,,,,0.7285522,0.7131362,356.7200214002235,4239.098932689927
compas,ann,ig,,,,,,0.6300174,0.5147308,456.3543209197858,5172.147699281348
compas,ann,ig,,,,,,0.7050693,0.5474024,652.172301522259,27561.788114060095
compas,ann,ig,,,,,,0.20741123,0.50162554,342.0986463398954,860.562571051138
compas,ann,ig,,,,,,0.51500565,0.42486453,134.33115464051122,24239.232658791007
compas,ann,ig,,,,,,0.6589184,0.41115278,931.7236870277992,1733.0447165004598
compas,ann,ig,,,,,,0.57787645,0.6180973,135.3073267746687,11374.22717738761
compas,ann,ig,,,,,,0.532523,0.54620653,322.1579137215461,2133.954490599079
compas,ann,ig,,,,,,0.7366054,0.657588,406.0252275783957,5795.960089726846
compas,ann,ig,,,,,,0.025851144,0.17089991,60.347010371088075,2428.7577628862605
compas,ann,ig,,,,,,0.4053334,0.37719923,335.12638823917644,1253.5881744839282
compas,ann,ig,,,,,,0.6078428,0.30930015,240.07435308151696,2513.0501932562925
compas,ann,ig,,,,,,0.6073808,0.3933059,446.9353093095941,1743.1253386148949
compas,ann,ig,,,,,,0.21151903,0.32736722,494955.5818573264,43662.24716593181
compas,ann,ig,,,,,,0.08993377,0.08968893,1716.14217779185,34954.00077183867
compas,ann,ig,,,,,,0.2914902,0.41469985,348.06546296489626,1783.74050313318
compas,ann,ig,,,,,,0.59570205,0.50053275,770.4882582898367,18708.382396295638
compas,ann,ig,,,,,,0.4871283,0.44295284,726.295522887664,28742.90197096761
compas,ann,ig,,,,,,0.021834645,0.27045524,175.75847629366163,789.6046114356062
compas,ann,ig,,,,,,0.4158858,0.41093367,557.4100442931526,2659.3044013533317
compas,ann,ig,,,,,,0.29261535,0.46698028,755.3984910170576,26777.427474437616
compas,ann,ig,,,,,,0.015366917,0.15808886,20.59320218228247,35065.1599128115
compas,ann,ig,,,,,,0.014436306,0.08992777,6.671183746921225,536.527693090519
compas,ann,ig,,,,,,0.69298196,0.6370014,75592.75108156336,105552.4712211793
compas,ann,ig,,,,,,0.84680593,0.40701777,283.2303948720726,1079889.8658480512
compas,ann,ig,,,,,,0.23573251,0.116245404,341.077008739771,13049.289025210153
compas,ann,ig,,,,,,0.3028956,0.22829527,554.964442264573,1499.7092981541361
compas,ann,ig,,,,,,0.7741033,0.6444,45.85592501953092,2442.5731792328174
compas,ann,ig,,,,,,0.4346336,0.41324195,1147337.4441838544,243639.86294871406
compas,ann,ig,,,,,,0.020446086,0.030603936,149.5335367432205,749.8607438755865
compas,ann,ig,,,,,,0.13341883,0.12513447,235640.23593343902,104454.60507135693
compas,ann,ig,,,,,,0.028020484,0.094478324,14.418568477030371,1260.679195635526
compas,ann,ig,,,,,,0.4948595,0.45581988,574.308034281279,20675.738668311962
compas,ann,ig,,,,,,0.09557629,0.26821065,704.8603750517326,3671.257324359576
compas,ann,ig,,,,,,0.27754936,0.10889605,216.59436590544033,1035.055673875663
compas,ann,ig,,,,,,0.5037521,0.45547757,556.3366492932697,32380.043233499957
compas,ann,ig,,,,,,0.6839505,0.5062435,291.51701905021423,2018.77419000683
compas,ann,ig,,,,,,0.46571785,0.48493814,1093758.0347339537,1888630.2627284138
compas,ann,ig,,,,,,0.26008886,0.15985265,741.0332723516905,32288.32358701442
compas,ann,ig,,,,,,0.16267407,0.34467208,804.7726629553791,1767.9744587076843
compas,ann,ig,,,,,,0.002181403,0.014191601,23.685112987516483,1015.0404494208798
compas,ann,ig,,,,,,0.5277697,0.27645242,1401.319170682155,2384.0757263924447
compas,ann,ig,,,,,,0.5105637,0.41837806,463.61555392831485,20681.94945602775
compas,ann,ig,,,,,,0.60805726,0.6304039,92.33442330969422,154681.08901673608
compas,ann,ig,,,,,,0.091581106,0.27091244,52.018506478386406,1576.7780772946178
compas,ann,ig,,,,,,0.72914875,0.31602702,518.4976733581299,6061.039815262368
compas,ann,ig,,,,,,0.019187331,0.16923052,33.84513910565761,848.6713745875984
compas,ann,ig,,,,,,0.4854318,0.2802703,155.84981215548265,1446.3390294153794
compas,ann,ig,,,,,,0.8471276,0.5745636,34.898720649580525,1771.106052517724
compas,ann,ig,,,,,,0.5232336,0.60797065,195948.71095808703,911421.1920369702
compas,ann,ig,,,,,,0.026133008,0.06488368,109.40956128127796,1268.6716733363628
compas,ann,ig,,,,,,0.4671943,0.4938737,213720.3475435104,652283.8158586822
compas,ann,ig,,,,,,0.5445316,0.21501923,99.9689784896644,23091.096721675294
compas,ann,ig,,,,,,0.48875427,0.40839416,698.6223604069766,1889.1002267468073
compas,ann,ig,,,,,,0.40739495,0.4162492,75011.12831299784,1286690.4367659898
compas,ann,ig,,,,,,0.51637083,0.18364319,229.58589188844348,9172.40785607079
compas,ann,ig,,,,,,0.4768198,0.51607275,2759125.232562985,223346.5795504351
compas,ann,ig,,,,,,0.62721145,0.3041015,388.9048806507653,2126.414801202764
compas,ann,ig,,,,,,0.57624775,0.32569897,55.45817842798406,1144.4848234831074
compas,ann,ig,,,,,,0.36331797,0.33344784,386.40453864434,1507.2083820528173
compas,ann,ig,,,,,,0.8262383,0.49636668,26.7419487319428,1443.5398828364387
compas,ann,ig,,,,,,0.36943507,0.40803546,424.4865395013199,3690.476138077265
compas,ann,ig,,,,,,0.5127227,0.2802946,20.66701132986825,1074.0689776523554
compas,ann,ig,,,,,,0.17485434,0.17292373,79.55640665576352,1515.6331357926288
compas,ann,ig,,,,,,0.7447206,0.6165654,321.32421566680205,2285.593864482342
compas,ann,ig,,,,,,0.70816475,0.7142293,139.44614196331165,10776.472952291897
compas,ann,ig,,,,,,0.048722763,0.1709368,17.555279476049392,3392.2074756388324
compas,ann,ig,,,,,,0.8461932,0.49297568,456.63835389417227,55119.99261188819
compas,ann,ig,,,,,,0.52999085,0.24115796,755.2239268724866,1764.9771442486165
compas,ann,ig,,,,,,0.65030384,0.71816146,168427.89071089966,617941.6179029635
compas,ann,ig,,,,,,0.22906381,0.45714328,22.00787168032824,1346.3728793412918
compas,ann,ig,,,,,,0.0038575788,0.0091471495,100.42722891827347,1009513.8608061954
compas,ann,ig,,,,,,0.23822257,0.26246715,992.876735425338,60518.91957637295
compas,ann,ig,,,,,,0.023897942,0.047834665,12.841837755265214,1719.2825406943691
compas,ann,ig,,,,,,0.40750992,0.55091214,58999.055569236654,155515.87252497574
compas,ann,ig,,,,,,0.49586624,0.10796081,661.1110351147636,314458.37419166614
compas,ann,ig,,,,,,0.0070801247,0.036838777,19.398107950630596,762.574432812053
compas,ann,ig,,,,,,0.53180504,0.45714504,103.204120836622,1188.9166569262834
